nom,prix,prix_clean,categorie_prix,adresse,ville,url_image,date_nettoyage,fichier_source
Pigeon lavande,35 000CFA,35000.0,Bas (< 50k),"Cambérène, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2203490_uploaded_image1_1590929887.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poulet mâle,2 200CFA,2200.0,Bas (< 50k),"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_2172605_uploaded_image1_1590453736.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poulet,3 000CFA,3000.0,Bas (< 50k),"Dakar Plateau, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2132014_uploaded_image1_1589793253.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poulet Bleu hollandais,30 000CFA,30000.0,Bas (< 50k),"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_2106379_uploaded_image1_1589378473.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Couple Pigeon Cravate,30 000CFA,30000.0,Bas (< 50k),"Cambérène, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2082389_uploaded_image1_1588989025.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poulet,4 200CFA,4200.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2021584_uploaded_image1_1588073587.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poulets à vendre et oeufs,2 200CFA,2200.0,Bas (< 50k),"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_2002375_uploaded_image1_1587741273.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poulets,3 000CFA,3000.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2001942_uploaded_image2_1587735661.98.jpeg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Oie,35 000CFA,35000.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1997244_uploaded_image1_1587667066.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Couple Laor,50 000CFA,50000.0,Moyen (50k-100k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1995210_uploaded_image1_1587646147.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Couple Laor,50 000CFA,50000.0,Moyen (50k-100k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1995183_uploaded_image1_1587645917.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeons,50 000CFA,50000.0,Moyen (50k-100k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1995134_uploaded_image1_1587645507.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Couple Laor,50 000CFA,50000.0,Moyen (50k-100k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1995115_uploaded_image1_1587645382.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeon,35 000CFA,35000.0,Bas (< 50k),"Guediawaye, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1992182_uploaded_image1_1587592805.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poussins brahman colombia,Prix sur demande,,Non spécifié,"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_1990096_uploaded_image1_1587571540.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poulets de chair,2 500CFA,2500.0,Bas (< 50k),"Dieuppeul-Derklé, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1988804_uploaded_image1_1587553659.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Couple Brahman,Prix sur demande,,Non spécifié,"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_1975396_uploaded_image1_1587342507.59.jpeg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poussins nés le 8 avril,650CFA,650.0,Bas (< 50k),"Saly, Sénégal",Autre,https://images.coinafrique.com/thumb_1971696_uploaded_image1_1587287294.47.jpeg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poulets,2 400CFA,2400.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1963033_uploaded_image1_1587140018.16.jpeg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poulets,2 400CFA,2400.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1963021_uploaded_image1_1587139946.35.jpeg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poulets de chairs,2 500CFA,2500.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1934126_uploaded_image1_1586708547.66.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poulets,2 750CFA,2750.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1918730_uploaded_image1_1586442251.23.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Lapins,Prix sur demande,,Non spécifié,"Dieuppeul-Derklé, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1913175_uploaded_image1_1586355015.48.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Orpington,30 000CFA,30000.0,Bas (< 50k),"Mermoz-Sacré-Cœur, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1913036_uploaded_image1_1586352896.21.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poulet,3 000CFA,3000.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1907954_uploaded_image1_1586270049.67.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Coq Orpitone,30 000CFA,30000.0,Bas (< 50k),"Mermoz-Sacré-Cœur, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1890489_uploaded_image1_1585937996.82.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeons King,35 000CFA,35000.0,Bas (< 50k),"Mermoz-Sacré-Cœur, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1890193_uploaded_image1_1585934383.75.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeons Laor,40 000CFA,40000.0,Bas (< 50k),"Mermoz-Sacré-Cœur, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1890181_uploaded_image1_1585934252.04.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeons,30 000CFA,30000.0,Bas (< 50k),"Mermoz-Sacré-Cœur, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1890093_uploaded_image1_1585933267.84.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeon paon,40 000CFA,40000.0,Bas (< 50k),"Mermoz-Sacré-Cœur, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1890068_uploaded_image1_1585932988.65.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poulet de chair,2 500CFA,2500.0,Bas (< 50k),"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_1888745_uploaded_image1_1585919292.3.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeons Mondain / boulan,Prix sur demande,,Non spécifié,"Louga, Sénégal",Louga,https://images.coinafrique.com/thumb_1856511_uploaded_image1_1585321343.73.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poulet de chair,3 000CFA,3000.0,Bas (< 50k),"Rufisque, Sénégal",Autre,https://images.coinafrique.com/thumb_1842198_uploaded_image1_1585068914.59.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeon voyageur,13 000CFA,13000.0,Bas (< 50k),"Dakar-Plateau, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1831100_uploaded_image1_1584866055.19.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeon voyageur,13 000CFA,13000.0,Bas (< 50k),"Dakar-Plateau, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1831098_uploaded_image1_1584866026.02.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Cop Brahma,40 000CFA,40000.0,Bas (< 50k),"Parcelle Assainies, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1812172_uploaded_image1_1584528622.9.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poulet de chair,2 700CFA,2700.0,Bas (< 50k),Sénégal,Autre,https://images.coinafrique.com/thumb_1804847_uploaded_image1_1584408926.38.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Paon indien,30 000CFA,30000.0,Bas (< 50k),"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_1804679_uploaded_image1_1584402291.56.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeon texan - Paon indien,60 000CFA,60000.0,Moyen (50k-100k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1804522_uploaded_image1_1584398352.13.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeon texan paon indien,60 000CFA,60000.0,Moyen (50k-100k),"Grand Yoff, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1804515_uploaded_image1_1584398280.63.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Mâle bantam,20 000CFA,20000.0,Bas (< 50k),"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_1773437_uploaded_image1_1583858452.61.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Lapin Angora,25 000CFA,25000.0,Bas (< 50k),"Thies Nord, Thiès, Sénégal",Thiès,https://images.coinafrique.com/thumb_1732205_uploaded_image1_1583152160.0.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Coq,25 000CFA,25000.0,Bas (< 50k),"Les Parcelles Assainies, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1723625_uploaded_image1_1582972350.31.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poussin Orpington,5 000CFA,5000.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1716103_uploaded_image1_1582837127.36.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeons,65 000CFA,65000.0,Moyen (50k-100k),"Dakar-Plateau, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1712742_uploaded_image1_1582798028.37.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Coq Orpington Fauve,35 000CFA,35000.0,Bas (< 50k),"Louga, Sénégal",Louga,https://images.coinafrique.com/thumb_1699722_uploaded_image1_1582581938.31.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Paon,250 000CFA,250000.0,Très élevé (> 200k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1691196_uploaded_image1_1582420837.2.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Lapin métissé,10 000CFA,10000.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1687460_uploaded_image1_1582336381.54.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Blond Panoramin,40 000CFA,40000.0,Bas (< 50k),"Guediawaye, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1654385_uploaded_image1_1581775358.47.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poule,55 000CFA,55000.0,Moyen (50k-100k),"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_1645136_uploaded_image1_1581608040.8.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Femelle cochin bleu,30 000CFA,30000.0,Bas (< 50k),"Les Parcelles Assainies, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1599500_uploaded_image1_1580916087.86.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Oies,90 000CFA,90000.0,Moyen (50k-100k),"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_1584132_uploaded_image2_1580714620.25.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Couple Cochin,Prix sur demande,,Non spécifié,"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_1577201_uploaded_image1_1580561085.8.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poulet,40 000CFA,40000.0,Bas (< 50k),"Hann Bel-Air, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1521236_uploaded_image1_1579695858.03.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Males Bantam de Pékin,15 000CFA,15000.0,Bas (< 50k),"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_1480111_uploaded_image1_1579028647.6.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poule,35 000CFA,35000.0,Bas (< 50k),"Hann Bel-Air, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1461888_uploaded_image1_1578719186.99.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poussin hermine - 7 jours,15 000CFA,15000.0,Bas (< 50k),Sénégal,Autre,https://images.coinafrique.com/thumb_1432855_uploaded_image1_1578928555.77.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poulet de race,40 000CFA,40000.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1417714_uploaded_image1_1577970779.66.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Brahmane,50 000CFA,50000.0,Moyen (50k-100k),"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_1415899_uploaded_image1_1577916626.18.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Trio Bantam de Pékin,60 000CFA,60000.0,Moyen (50k-100k),"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_1415870_uploaded_image1_1577915713.92.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Oeuf fécondé,240CFA,240.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1365452_uploaded_image1_1576790350.48.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Canards,5 000CFA,5000.0,Bas (< 50k),"Mermoz-Sacré-Cœur, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1346042_uploaded_image1_1576463783.33.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Dinde d'Amérique,Prix sur demande,,Non spécifié,"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1346036_uploaded_image1_1576462750.49.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Lapin,25 000CFA,25000.0,Bas (< 50k),"Grand Yoff, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_1291244_uploaded_image1_1575430604.21.png,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeons,Prix sur demande,,Non spécifié,"Bargny, Sénégal",Autre,https://images.coinafrique.com/thumb_2853881_uploaded_image1_1609011772.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Coq Cochin blanc,35 000CFA,35000.0,Bas (< 50k),"Thies, Sénégal",Autre,https://images.coinafrique.com/thumb_2850705_uploaded_image1_1608816820.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Œufs à couver,115 000CFA,115000.0,Élevé (100k-200k),"Ouakam, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2849328_uploaded_image1_1608745484.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeon Mondain,Prix sur demande,,Non spécifié,"Rufisque, Sénégal",Autre,https://images.coinafrique.com/thumb_2838626_uploaded_image1_1608276056.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Male cochin caïllouté,Prix sur demande,,Non spécifié,"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_2824883_uploaded_image1_1607700865.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeons texans,75 000CFA,75000.0,Moyen (50k-100k),"Cambérène, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2813598_uploaded_image1_1607288329.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Lapin nains,35 000CFA,35000.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2787066_uploaded_image1_1606316714.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Cailles + œufs de caille,6 000CFA,6000.0,Bas (< 50k),"Dakar Plateau, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2777887_uploaded_image1_1605969642.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poulets de chair,3 000CFA,3000.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2771365_uploaded_image1_1605717090.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeon,20 000CFA,20000.0,Bas (< 50k),"Mbao, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2753197_uploaded_image1_1605050172.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeon boulant pomeranie,60 000CFA,60000.0,Moyen (50k-100k),"Mbao, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2753142_uploaded_image1_1605047412.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Métisses boulan - mondain,25 000CFA,25000.0,Bas (< 50k),"Louga, Sénégal",Louga,https://images.coinafrique.com/thumb_2747317_uploaded_image1_1604842927.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Brahmane,35 000CFA,35000.0,Bas (< 50k),"Louga, Sénégal",Louga,https://images.coinafrique.com/thumb_2747312_uploaded_image1_1604842724.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Dindes,Prix sur demande,,Non spécifié,"Guediawaye, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2743094_uploaded_image1_1604668932.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Voyageurs à manteaux,30 000CFA,30000.0,Bas (< 50k),"Cambérène, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2742963_uploaded_image1_1604666266.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeon mondain - pigeons texans,Prix sur demande,,Non spécifié,"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2742216_uploaded_image1_1604649341.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Mondains blancs,200 000CFA,200000.0,Très élevé (> 200k),"Cambérène, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2739851_uploaded_image1_1604571811.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Lapin géant Flandre,Prix sur demande,,Non spécifié,"Hann Bel-Air, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2735556_uploaded_image1_1604425922.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeons frisés milanais,75 000CFA,75000.0,Moyen (50k-100k),"Cambérène, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2728978_uploaded_image1_1604187368.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Lapin / Géant de Flandre,40 000CFA,40000.0,Bas (< 50k),"Hann Bel-Air, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2723627_uploaded_image1_1603897714.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poule Baraman,Prix sur demande,,Non spécifié,"Bargny, Sénégal",Autre,https://images.coinafrique.com/thumb_2712048_uploaded_image1_1603379295.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Cochin caïllouté,Prix sur demande,,Non spécifié,"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_2711749_uploaded_image1_1603372819.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Cochin blanc,Prix sur demande,,Non spécifié,"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_2711734_uploaded_image1_1603372455.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeon,Prix sur demande,,Non spécifié,"Cambérène, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2697330_uploaded_image1_1602779150.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Couple texan,35 000CFA,35000.0,Bas (< 50k),"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_2695680_uploaded_image1_1602716686.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeon,25 000CFA,25000.0,Bas (< 50k),"Gibraltar, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2689453_uploaded_image1_1602511661.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poulet Cochin blanc,50 000CFA,50000.0,Moyen (50k-100k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2687766_uploaded_image1_1602445033.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeons mâles king,55 000CFA,55000.0,Moyen (50k-100k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2687762_uploaded_image1_1602444932.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
5 femelle - 1 mâle cochin,Prix sur demande,,Non spécifié,"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2685913_uploaded_image1_1602360787.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poulets,Prix sur demande,,Non spécifié,"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2685886_uploaded_image1_1602359909.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Lapin métisse,10 000CFA,10000.0,Bas (< 50k),"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_2683357_uploaded_image1_1602258164.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Brahmanes de pure race - peruches ondulés,25 000CFA,25000.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2678983_uploaded_image1_1602106099.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poules,20 000CFA,20000.0,Bas (< 50k),"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_2673317_uploaded_image1_1601899857.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeons mondains,200 000CFA,200000.0,Très élevé (> 200k),"Mbour, Sénégal",Mbour,https://images.coinafrique.com/thumb_2663305_uploaded_image1_1601545362.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeons frisés milanais,1 000CFA,1000.0,Bas (< 50k),"Cambérène, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2661323_uploaded_image1_1601466041.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeon - Couple Texen,35 000CFA,35000.0,Bas (< 50k),"Mbao, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2655212_uploaded_image1_1601230092.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Lapin géant Angoura,15 000CFA,15000.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2644118_uploaded_image1_1600776918.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poule Cochin cailloutée,180 000CFA,180000.0,Élevé (100k-200k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2641987_uploaded_image1_1600702005.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Mondains standard 2019,Prix sur demande,,Non spécifié,"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2640136_uploaded_image1_1600630061.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeons voyageurs,Prix sur demande,,Non spécifié,"Cambérène, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2640132_uploaded_image1_1600629959.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Lapins nains,35 000CFA,35000.0,Bas (< 50k),"Parcelle Assainies, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2640044_uploaded_image1_1600626910.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Lapins nains,30 000CFA,30000.0,Bas (< 50k),"Parcelle Assainies, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2640033_uploaded_image1_1600626505.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poulets brahman,25 000CFA,25000.0,Bas (< 50k),"Guediawaye, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2631399_uploaded_image1_1600290648.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Couple Texan,45 000CFA,45000.0,Bas (< 50k),"Mbao, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2627818_uploaded_image1_1600179722.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Poule rouge & bleus d'Hollande,10 000CFA,10000.0,Bas (< 50k),"Thies, Sénégal",Autre,https://images.coinafrique.com/thumb_2625194_uploaded_image1_1600090474.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeon voyageur,Prix sur demande,,Non spécifié,"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_2621772_uploaded_image1_1599939192.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeons Boulant De Saxe adultes,40 000CFA,40000.0,Bas (< 50k),"Guediawaye, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2617019_uploaded_image1_1599763487.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Couple Texan,55 000CFA,55000.0,Moyen (50k-100k),"Mbao, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2615679_uploaded_image1_1599734824.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Couple texan,45 000CFA,45000.0,Bas (< 50k),"Mbao, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2608792_uploaded_image1_1599519768.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Paire Cohen Barman,65 000CFA,65000.0,Moyen (50k-100k),"Ndiass, Sénégal",Autre,https://images.coinafrique.com/thumb_2605030_uploaded_image1_1599401534.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeon ordinaire,1 000CFA,1000.0,Bas (< 50k),"Mbour, Sénégal",Mbour,https://images.coinafrique.com/thumb_2604620_uploaded_image1_1599388255.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Pigeon voyageur,4 000CFA,4000.0,Bas (< 50k),"Ouakam, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2600934_uploaded_image1_1599238239.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
Bramah - hermineh -frises blancs,25 000CFA,25000.0,Bas (< 50k),"Sicap Liberté, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2591465_uploaded_image1_1598970772.jpg,2026-02-26 23:10:29,coinAfrique_lapin_pigeon.csv
