nom,prix,prix_clean,categorie_prix,adresse,ville,url_image,date_nettoyage,fichier_source
Paonneau,Prix sur demande,,Non spécifié,"Mbao, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3164991_uploaded_image1_1623339895.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Rat,Prix sur demande,,Non spécifié,"Almadies, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3156125_uploaded_image1_1622977662.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Poisson vivant,Prix sur demande,,Non spécifié,"Yoff, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3140939_uploaded_image1_1622373784.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Boeuf,800 000CFA,800000.0,Très élevé (> 200k),"Bambey, Sénégal",Autre,https://images.coinafrique.com/thumb_3140204_uploaded_image1_1622308324.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Oie géant,85 000CFA,85000.0,Moyen (50k-100k),"Mbour, Sénégal",Mbour,https://images.coinafrique.com/thumb_3133835_uploaded_image1_1621994387.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Couple colvert,30 000CFA,30000.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3127244_uploaded_image1_1621622446.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Oiseaux exotiques,Prix sur demande,,Non spécifié,"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3119376_uploaded_image1_1621259652.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Couple perruches ondulées,100 000CFA,100000.0,Élevé (100k-200k),"Mermoz-Sacré Coeur, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3116528_uploaded_image1_1621091686.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Vache,300 000CFA,300000.0,Très élevé (> 200k),"HLM, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3095614_uploaded_image1_1620093462.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Trio dindes d’amérique,65 000CFA,65000.0,Moyen (50k-100k),"Mbao, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3092550_uploaded_image1_1619979240.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Couple perruche arc en ciel,40 000CFA,40000.0,Bas (< 50k),"Mermoz-Sacré Coeur, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3092218_uploaded_image1_1619966133.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Taureau - géniteur laitier,2 000 000CFA,2000000.0,Très élevé (> 200k),"Sicap Liberté, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3087054_uploaded_image1_1619718794.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Chaton,Prix sur demande,,Non spécifié,"Almadies, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3054622_uploaded_image1_1618231466.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Cheval,650 000CFA,650000.0,Très élevé (> 200k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3053064_uploaded_image1_1618156860.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Taureau géniteur laitier,2 000 000CFA,2000000.0,Très élevé (> 200k),"Sicap Liberté, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3039728_uploaded_image1_1617557251.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Oisillons,25 000CFA,25000.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3026572_uploaded_image1_1617014695.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Oie adulte,80 000CFA,80000.0,Moyen (50k-100k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3025291_uploaded_image1_1616933629.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Cheval,800 000CFA,800000.0,Très élevé (> 200k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3012715_uploaded_image1_1616282777.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Bœuf,425 000CFA,425000.0,Très élevé (> 200k),"Guediawaye, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3012014_uploaded_image1_1616250290.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Laor noir,35 000CFA,35000.0,Bas (< 50k),"Mbour, Sénégal",Mbour,https://images.coinafrique.com/thumb_3005811_uploaded_image1_1615937465.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Porc,2 500CFA,2500.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3004606_uploaded_image1_1615897391.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Bœuf,Prix sur demande,,Non spécifié,"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2968890_uploaded_image1_1614172978.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Chaton Angora turque,160 000CFA,160000.0,Élevé (100k-200k),"Grand Dakar, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2966724_uploaded_image1_1614082274.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Couple oie de toulouse adulte,85 000CFA,85000.0,Moyen (50k-100k),"Mbour, Sénégal",Mbour,https://images.coinafrique.com/thumb_2936871_uploaded_image1_1612659734.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Perroquet Sénégal avec cage,35 000CFA,35000.0,Bas (< 50k),"Ngor, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2930350_uploaded_image1_1612388040.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Jument arabe,1 500 000CFA,1500000.0,Très élevé (> 200k),"Kébémer, Sénégal",Autre,https://images.coinafrique.com/thumb_2924412_uploaded_image1_1612197584.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Perruches - inséparables,12 500CFA,12500.0,Bas (< 50k),"Parcelle Assainies, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2896567_uploaded_image1_1610914575.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Dinde rouge,70 000CFA,70000.0,Moyen (50k-100k),"Louga, Sénégal",Louga,https://images.coinafrique.com/thumb_2888081_uploaded_image1_1610544422.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Chaton noir blanc,Prix sur demande,,Non spécifié,"Mamelles, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2886750_uploaded_image1_1610486302.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Bouc race laitière,Prix sur demande,,Non spécifié,"Saly, Sénégal",Autre,https://images.coinafrique.com/thumb_2881915_uploaded_image1_1610303521.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Canard Colvert,50 000CFA,50000.0,Moyen (50k-100k),"Thies, Sénégal",Autre,https://images.coinafrique.com/thumb_2876451_uploaded_image1_1610052488.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Chatons,Prix sur demande,,Non spécifié,"Grand Dakar, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2860327_uploaded_image1_1609342553.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Veau,250 000CFA,250000.0,Très élevé (> 200k),"HLM, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2856538_uploaded_image1_1609162542.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Vache,550 000CFA,550000.0,Très élevé (> 200k),"Bambey, Sénégal",Autre,https://images.coinafrique.com/thumb_2846588_uploaded_image1_1608636321.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Chaton Angora Turc,100 000CFA,100000.0,Élevé (100k-200k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2826620_uploaded_image1_1607777038.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Dinde d'amérique,Prix sur demande,,Non spécifié,"Guediawaye, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2735977_uploaded_image1_1604436594.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Vache,300 000CFA,300000.0,Très élevé (> 200k),"Louga, Sénégal",Louga,https://images.coinafrique.com/thumb_2709747_uploaded_image1_1603289227.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Canard,35 000CFA,35000.0,Bas (< 50k),"Mamelles, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2703622_uploaded_image1_1603049550.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Olpliitone 20 jours,15 000CFA,15000.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_2701057_uploaded_image1_1602937383.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Âne Arabe,850 000CFA,850000.0,Très élevé (> 200k),"Kébémer, Sénégal",Autre,https://images.coinafrique.com/thumb_2697117_uploaded_image1_1602773283.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Bœufs,250 000CFA,250000.0,Très élevé (> 200k),"Louga, Sénégal",Louga,https://images.coinafrique.com/thumb_2694722_uploaded_image1_1602689183.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Oies de garde,200 000CFA,200000.0,Très élevé (> 200k),"Mbour, Sénégal",Mbour,https://images.coinafrique.com/thumb_4033376_uploaded_image1_1672817271.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Cheval,450 000CFA,450000.0,Très élevé (> 200k),"Thies, Sénégal",Autre,https://images.coinafrique.com/thumb_4029054_uploaded_image1_1672496527.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Jument,550 000CFA,550000.0,Très élevé (> 200k),"Thies, Sénégal",Autre,https://images.coinafrique.com/thumb_4029052_uploaded_image1_1672496436.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Vache,475CFA,475.0,Bas (< 50k),"Niaga, Sénégal",Autre,https://images.coinafrique.com/thumb_4015081_uploaded_image1_1671456683.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Perroquets Roseicollis,50 000CFA,50000.0,Moyen (50k-100k),"Point E, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_4006084_uploaded_image1_1670879833.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Chaton Persan,400 000CFA,400000.0,Très élevé (> 200k),"Fann, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_4004300_uploaded_image1_1670782309.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Chat persan hymalayen,350 000CFA,350000.0,Très élevé (> 200k),"Ngor, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_4002094_uploaded_image1_1670612752.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Bœufs,600 000CFA,600000.0,Très élevé (> 200k),"Bambey, Sénégal",Autre,https://images.coinafrique.com/thumb_4001249_uploaded_image1_1670577657.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Bœufs,600 000CFA,600000.0,Très élevé (> 200k),"Bambey, Sénégal",Autre,https://images.coinafrique.com/thumb_3991901_uploaded_image1_1670076562.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Chèvre,50 000CFA,50000.0,Moyen (50k-100k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3985611_uploaded_image1_1669761997.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Perruches ondulées,12 000CFA,12000.0,Bas (< 50k),"Guediawaye, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3968286_uploaded_image1_1668632770.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Paon,450 000CFA,450000.0,Très élevé (> 200k),"Touba, Sénégal",Autre,https://images.coinafrique.com/thumb_3956247_uploaded_image2_1667916424.jpeg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Dinde,35 000CFA,35000.0,Bas (< 50k),"Touba, Sénégal",Autre,https://images.coinafrique.com/thumb_3956243_uploaded_image1_1667916312.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Poissons aquarium,7 500CFA,7500.0,Bas (< 50k),"Dakar Plateau, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3922652_uploaded_image1_1665918281.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Anes,500 000CFA,500000.0,Très élevé (> 200k),"Mbour, Sénégal",Mbour,https://images.coinafrique.com/thumb_3916725_uploaded_image1_1665569939.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Bœuf,700 000CFA,700000.0,Très élevé (> 200k),"Mbour, Sénégal",Mbour,https://images.coinafrique.com/thumb_3916720_uploaded_image1_1665569801.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Paons bleus,400 000CFA,400000.0,Très élevé (> 200k),"Mbour, Sénégal",Mbour,https://images.coinafrique.com/thumb_3916692_uploaded_image1_1665568760.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Chaton Scottish Fold,Prix sur demande,,Non spécifié,"Fann-Point E-Amitié, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3915043_uploaded_image1_1665477189.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Cailles,2 500CFA,2500.0,Bas (< 50k),"Ziguinchor, Sénégal",Ziguinchor,https://images.coinafrique.com/thumb_3905361_uploaded_image1_1664880986.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Paon,50 000CFA,50000.0,Moyen (50k-100k),"Yoff, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3901686_uploaded_image1_1664658095.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Œufs,9 000CFA,9000.0,Bas (< 50k),"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_3862604_uploaded_image1_1662310160.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Cobaye mâle,16 000CFA,16000.0,Bas (< 50k),"Thies, Sénégal",Autre,https://images.coinafrique.com/thumb_3868453_uploaded_image1_1662603701.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Vache,65 000CFA,65000.0,Moyen (50k-100k),"Biscuiterie, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3850590_uploaded_image1_1661716395.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Bœuf,Prix sur demande,,Non spécifié,"Niaga, Sénégal",Autre,https://images.coinafrique.com/thumb_3819174_uploaded_image1_1659877769.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Bœuf,750 000CFA,750000.0,Très élevé (> 200k),"Niaga, Sénégal",Autre,https://images.coinafrique.com/thumb_3817866_uploaded_image1_1659784836.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Hamster dorée,15 000CFA,15000.0,Bas (< 50k),"Sacré-Coeur, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3814562_uploaded_image1_1659613355.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Vache,1 000 000CFA,1000000.0,Très élevé (> 200k),"Bambey, Sénégal",Autre,https://images.coinafrique.com/thumb_3804681_uploaded_image1_1659094431.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Peruche ondulée,10 000CFA,10000.0,Bas (< 50k),"Dakar Plateau, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3803986_uploaded_image1_1659036881.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Vache,Prix sur demande,,Non spécifié,"Niaga, Sénégal",Autre,https://images.coinafrique.com/thumb_3798116_uploaded_image1_1658707333.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Cailles,Prix sur demande,,Non spécifié,"Keur Massar, Sénégal",Autre,https://images.coinafrique.com/thumb_3797181_uploaded_image1_1658618385.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Veau,300 000CFA,300000.0,Très élevé (> 200k),"Biscuiterie, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3784229_uploaded_image1_1657796861.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Hamster,15 000CFA,15000.0,Bas (< 50k),"Sacré-Coeur, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3780966_uploaded_image1_1657566627.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Couple Hamster,45 000CFA,45000.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3779809_uploaded_image1_1657474571.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Veaux,200 000CFA,200000.0,Très élevé (> 200k),"Diamniadio, Sénégal",Autre,https://images.coinafrique.com/thumb_3775233_uploaded_image1_1657130525.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Oiseaux exotiques,Prix sur demande,,Non spécifié,"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3773129_uploaded_image1_1657027947.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Paire Oie,130 000CFA,130000.0,Élevé (100k-200k),"Guediawaye, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3763969_uploaded_image1_1656542478.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Canard,Prix sur demande,,Non spécifié,"Diamniadio, Sénégal",Autre,https://images.coinafrique.com/thumb_3761752_uploaded_image1_1656414791.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Sacs de foin - Ngogne,5 000CFA,5000.0,Bas (< 50k),"Saint Louis, Sénégal",Autre,https://images.coinafrique.com/thumb_3747916_uploaded_image1_1655548507.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Couple cochons d'inde,25 000CFA,25000.0,Bas (< 50k),"Sacré-Coeur, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3738425_uploaded_image1_1655026461.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Vache,Prix sur demande,,Non spécifié,"Niaga, Sénégal",Autre,https://images.coinafrique.com/thumb_3734952_uploaded_image1_1654795966.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Oie,65 000CFA,65000.0,Moyen (50k-100k),"Niaga, Sénégal",Autre,https://images.coinafrique.com/thumb_3719072_uploaded_image1_1654007070.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Perruches ondulées,12 000CFA,12000.0,Bas (< 50k),"Guediawaye, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3693176_uploaded_image1_1652374886.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Boeuf,Prix sur demande,,Non spécifié,"Niaga, Sénégal",Autre,https://images.coinafrique.com/thumb_3691179_uploaded_image1_1652274956.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Hamster,15 000CFA,15000.0,Bas (< 50k),"Mbao, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3689324_uploaded_image1_1652181532.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Paire colverts de Rouen,15 000CFA,15000.0,Bas (< 50k),"Mboro, Sénégal",Autre,https://images.coinafrique.com/thumb_3686752_uploaded_image1_1652029317.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Chaton Angora,160 000CFA,160000.0,Élevé (100k-200k),"Fann, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3681874_uploaded_image1_1651750026.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Caille,2 000CFA,2000.0,Bas (< 50k),"Sicap foire, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3679001_uploaded_image1_1651592167.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Perroquet grand Haras,Prix sur demande,,Non spécifié,"Yoff, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3672216_uploaded_image2_1651097217.jpeg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Chaton siamois,375 000CFA,375000.0,Très élevé (> 200k),"Fann, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3671821_uploaded_image1_1651072649.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Boeufs,900 000CFA,900000.0,Très élevé (> 200k),"Niaga, Sénégal",Autre,https://images.coinafrique.com/thumb_3651241_uploaded_image1_1649808275.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Oie géant,450 000CFA,450000.0,Très élevé (> 200k),"Mbour, Sénégal",Mbour,https://images.coinafrique.com/thumb_3646953_uploaded_image1_1649560934.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Boeuf,Prix sur demande,,Non spécifié,"Niaga, Sénégal",Autre,https://images.coinafrique.com/thumb_3645463_uploaded_image1_1649458129.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Boeuf,Prix sur demande,,Non spécifié,"Niaga, Sénégal",Autre,https://images.coinafrique.com/thumb_3645462_uploaded_image1_1649458078.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Chaton Angora,130 000CFA,130000.0,Élevé (100k-200k),"Fann, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3634435_uploaded_image1_1648913898.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Hamster,15 000CFA,15000.0,Bas (< 50k),"Mbao, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3615764_uploaded_image1_1647715657.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Cochons,15 000CFA,15000.0,Bas (< 50k),"Mbour, Sénégal",Mbour,https://images.coinafrique.com/thumb_3614166_uploaded_image1_1647608880.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Taurillon laitier,1 000 000CFA,1000000.0,Très élevé (> 200k),"Sicap Liberté, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3613432_uploaded_image1_1647552342.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Chatons,400 000CFA,400000.0,Très élevé (> 200k),"Fann, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3613416_uploaded_image1_1647551529.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Caille,8 000CFA,8000.0,Bas (< 50k),"Kaolack, Sénégal",Kaolack,https://images.coinafrique.com/thumb_3607957_uploaded_image1_1647266236.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Poussin caille,500CFA,500.0,Bas (< 50k),"Parcelle Assainies, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3576048_uploaded_image1_1645409801.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Dinde mâle,20 000CFA,20000.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3575899_uploaded_image1_1645394898.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Poussins d’oies,35 000CFA,35000.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3569402_uploaded_image1_1644969388.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Cheval,500 000CFA,500000.0,Très élevé (> 200k),"Saint Louis, Sénégal",Autre,https://images.coinafrique.com/thumb_3569117_uploaded_image1_1644951974.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Bœufs,900 000CFA,900000.0,Très élevé (> 200k),"Bambey, Sénégal",Autre,https://images.coinafrique.com/thumb_3544114_uploaded_image1_1643467299.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Jeune cheval,Prix sur demande,,Non spécifié,"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3526170_uploaded_image1_1642274663.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Hamsters,15 000CFA,15000.0,Bas (< 50k),"Mbao, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3525591_uploaded_image1_1642246209.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Bouc Espagnol,150 000CFA,150000.0,Élevé (100k-200k),"Louga, Sénégal",Louga,https://images.coinafrique.com/thumb_3523752_uploaded_image1_1642113362.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Cochon dinde,45 000CFA,45000.0,Bas (< 50k),"Thies, Sénégal",Autre,https://images.coinafrique.com/thumb_3520084_uploaded_image1_1641925340.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Cochon dinde,45 000CFA,45000.0,Bas (< 50k),"Thies, Sénégal",Autre,https://images.coinafrique.com/thumb_3520078_uploaded_image1_1641925243.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Cochon dinde,45 000CFA,45000.0,Bas (< 50k),"Thies, Sénégal",Autre,https://images.coinafrique.com/thumb_3520065_uploaded_image1_1641924846.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Cheval,Prix sur demande,,Non spécifié,"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3515231_uploaded_image1_1641645085.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Chat persan chinchilla,Prix sur demande,,Non spécifié,"Fann-Point E-Amitié, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3515163_uploaded_image1_1641642618.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Bœufs,300 000CFA,300000.0,Très élevé (> 200k),"Dieuppeul-Derklé, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3509381_uploaded_image1_1641354659.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Hamster,15 000CFA,15000.0,Bas (< 50k),"Mbao, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3502571_uploaded_image1_1640864798.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Paon,350 000CFA,350000.0,Très élevé (> 200k),"Mermoz-Sacré Coeur, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3500261_uploaded_image1_1640699224.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Oies de toulouse,20 000CFA,20000.0,Bas (< 50k),"Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3496368_uploaded_image2_1640341893.jpeg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Bœuf,900 000CFA,900000.0,Très élevé (> 200k),"Bambey, Sénégal",Autre,https://images.coinafrique.com/thumb_3492877_uploaded_image1_1640096405.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Dindes,Prix sur demande,,Non spécifié,"Parcelle Assainies, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3474757_uploaded_image2_1638966967.jpeg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Chaton siamois,Prix sur demande,,Non spécifié,"Grand Dakar, Dakar, Sénégal",Dakar,https://images.coinafrique.com/thumb_3450631_uploaded_image1_1637664547.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
Bœufs,Prix sur demande,,Non spécifié,"Louga, Sénégal",Louga,https://images.coinafrique.com/thumb_3448056_uploaded_image1_1637499860.jpg,2026-02-26 23:10:29,coinAfrique_autres_animaux.csv
