web_scraper_order,web_scraper_start_url,prix,nom,adresse,url_image
"1772096812-777","https://sn.coinafrique.com/categorie/moutons?page=6","1 700 000CFA","Couple Ladoum","Touba, Sénégal","https://images.coinafrique.com/thumb_3445236_uploaded_image1_1637317352.jpg"
"1772096812-778","https://sn.coinafrique.com/categorie/moutons?page=6","Prix sur demande","Mouton Ladoum","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3442590_uploaded_image1_1637170725.jpg"
"1772096812-779","https://sn.coinafrique.com/categorie/moutons?page=6","Prix sur demande","Mouton Ladoum Pur sang","Touba, Sénégal","https://images.coinafrique.com/thumb_3434097_uploaded_image1_1636701530.jpg"
"1772096812-780","https://sn.coinafrique.com/categorie/moutons?page=6","150 000CFA","Mouton femelle Ladoum","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3429271_uploaded_image1_1636462297.jpg"
"1772096812-781","https://sn.coinafrique.com/categorie/moutons?page=6","250 000CFA","Mouton Ladoum","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3429263_uploaded_image1_1636462077.jpg"
"1772096812-782","https://sn.coinafrique.com/categorie/moutons?page=6","Prix sur demande","Mouton  ladoum","Touba, Sénégal","https://images.coinafrique.com/thumb_3424687_uploaded_image1_1636208764.jpg"
"1772096812-783","https://sn.coinafrique.com/categorie/moutons?page=6","1 300 000CFA","Couple mouton Ladoum","Mbour, Sénégal","https://images.coinafrique.com/thumb_3422330_uploaded_image1_1636107210.jpg"
"1772096812-784","https://sn.coinafrique.com/categorie/moutons?page=6","Prix sur demande","Mouton Ladoum","Touba, Sénégal","https://images.coinafrique.com/thumb_3421875_uploaded_image1_1636072615.jpg"
"1772096812-785","https://sn.coinafrique.com/categorie/moutons?page=6","Prix sur demande","Mouton Ladoum","Touba, Sénégal","https://images.coinafrique.com/thumb_3417856_uploaded_image1_1635927683.jpg"
"1772096812-786","https://sn.coinafrique.com/categorie/moutons?page=6","Prix sur demande","Mouton Ladoum","Touba, Sénégal","https://images.coinafrique.com/thumb_3417843_uploaded_image1_1635927197.jpg"
"1772096812-787","https://sn.coinafrique.com/categorie/moutons?page=6","700 000CFA","Mouton ladoum","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3414402_uploaded_image1_1635783882.jpg"
"1772096812-788","https://sn.coinafrique.com/categorie/moutons?page=6","1 200 000CFA","Mouton mâle ladoum","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3409172_uploaded_image1_1635466267.jpg"
"1772096812-789","https://sn.coinafrique.com/categorie/moutons?page=6","Prix sur demande","Femelle Ladoum","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3392497_uploaded_image1_1634599165.jpg"
"1772096812-790","https://sn.coinafrique.com/categorie/moutons?page=6","900 000CFA","Mouton Ladoum","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3384593_uploaded_image1_1634153699.jpg"
"1772096812-791","https://sn.coinafrique.com/categorie/moutons?page=6","550 000CFA","Mouton ladoum","Pikine, Sénégal","https://images.coinafrique.com/thumb_3378597_uploaded_image1_1633868418.jpg"
"1772096812-792","https://sn.coinafrique.com/categorie/moutons?page=6","225 000CFA","Ladoum","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3360594_uploaded_image1_1633043657.jpg"
"1772096812-793","https://sn.coinafrique.com/categorie/moutons?page=6","Prix sur demande","Mouton ladoum","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3360589_uploaded_image1_1633043295.jpg"
"1772096812-794","https://sn.coinafrique.com/categorie/moutons?page=6","350 000CFA","Moutons","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3340347_uploaded_image1_1631912774.jpg"
"1772096812-795","https://sn.coinafrique.com/categorie/moutons?page=6","350 000CFA","Mouton femelle Ladoum","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3332059_uploaded_image1_1631529827.jpg"
"1772096812-796","https://sn.coinafrique.com/categorie/moutons?page=6","750CFA","Femelle ladoum","Dakar, Sénégal","https://images.coinafrique.com/thumb_3316286_uploaded_image1_1630764718.jpg"
"1772096812-797","https://sn.coinafrique.com/categorie/moutons?page=6","250 000CFA","Mouton Ladoum","Dakar, Sénégal","https://images.coinafrique.com/thumb_3307175_uploaded_image1_1630433795.jpg"
"1772096812-798","https://sn.coinafrique.com/categorie/moutons?page=6","Prix sur demande","Mouton métisse","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3305705_uploaded_image1_1630361546.jpg"
"1772096812-799","https://sn.coinafrique.com/categorie/moutons?page=6","Prix sur demande","Mouton Ladoum","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3305034_uploaded_image1_1630332429.jpg"
"1772096812-800","https://sn.coinafrique.com/categorie/moutons?page=6","350 000CFA","Mouton","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3301458_uploaded_image1_1630085911.jpg"
"1772096812-801","https://sn.coinafrique.com/categorie/moutons?page=6","450 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_3294990_uploaded_image1_1629756753.jpg"
"1772096812-802","https://sn.coinafrique.com/categorie/moutons?page=6","350 000CFA","Mouton Ladoum","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3290373_uploaded_image1_1629478576.jpg"
"1772096812-803","https://sn.coinafrique.com/categorie/moutons?page=6","500CFA","Mouton ladoum","Pikine, Sénégal","https://images.coinafrique.com/thumb_3279053_uploaded_image1_1628891604.jpg"
"1772096812-804","https://sn.coinafrique.com/categorie/moutons?page=6","850 000CFA","Mouton","Thies, Sénégal","https://images.coinafrique.com/thumb_3277445_uploaded_image1_1628816527.jpg"
"1772096812-805","https://sn.coinafrique.com/categorie/moutons?page=6","800 000CFA","Mouton","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3277039_uploaded_image1_1628794541.jpg"
"1772096812-806","https://sn.coinafrique.com/categorie/moutons?page=6","700 000CFA","Mouton Ladoum","Kaolack, Sénégal","https://images.coinafrique.com/thumb_3273519_uploaded_image1_1628622023.jpg"
"1772096812-807","https://sn.coinafrique.com/categorie/moutons?page=6","400 000CFA","Mouton Ladoum","Dakar, Sénégal","https://images.coinafrique.com/thumb_3265343_uploaded_image1_1628217266.jpg"
"1772096812-808","https://sn.coinafrique.com/categorie/moutons?page=6","800 000CFA","Mouton Ladoum","Kaolack, Sénégal","https://images.coinafrique.com/thumb_3264122_uploaded_image1_1628168990.jpg"
"1772096812-809","https://sn.coinafrique.com/categorie/moutons?page=6","800 000CFA","Mouton Ladoum","Kaolack, Sénégal","https://images.coinafrique.com/thumb_3263932_uploaded_image1_1628163711.jpg"
"1772096812-810","https://sn.coinafrique.com/categorie/moutons?page=6","1 200 000CFA","Mouton Ladoum","Dakar, Sénégal","https://images.coinafrique.com/thumb_3262861_uploaded_image1_1628108388.jpg"
"1772096812-811","https://sn.coinafrique.com/categorie/moutons?page=6","350 000CFA","Mouton","Louga, Sénégal","https://images.coinafrique.com/thumb_3256366_uploaded_image1_1627888936.jpg"
"1772096812-812","https://sn.coinafrique.com/categorie/moutons?page=6","800CFA","Mouton Ladoum","Dakar, Sénégal","https://images.coinafrique.com/thumb_3256042_uploaded_image1_1627857961.jpg"
"1772096812-813","https://sn.coinafrique.com/categorie/moutons?page=6","Prix sur demande","Mouton","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3236859_uploaded_image1_1626716137.jpg"
"1772096812-814","https://sn.coinafrique.com/categorie/moutons?page=6","130 000CFA","Mouton","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3236341_uploaded_image1_1626696217.jpg"
"1772096812-815","https://sn.coinafrique.com/categorie/moutons?page=6","Prix sur demande","Moutons","Dakar, Sénégal","https://images.coinafrique.com/thumb_3236139_uploaded_image1_1626688879.jpg"
"1772096812-816","https://sn.coinafrique.com/categorie/moutons?page=6","280 000CFA","Mouton","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3235838_uploaded_image1_1626653479.jpg"
"1772096812-817","https://sn.coinafrique.com/categorie/moutons?page=6","160 000CFA","Mouton","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3235834_uploaded_image1_1626653333.jpg"
"1772096812-818","https://sn.coinafrique.com/categorie/moutons?page=6","180 000CFA","Mouton","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3235588_uploaded_image1_1626638191.jpg"
"1772096812-819","https://sn.coinafrique.com/categorie/moutons?page=6","250 000CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3235086_uploaded_image1_1626609562.jpg"
"1772096815-820","https://sn.coinafrique.com/categorie/moutons?page=5","Prix sur demande","Moutons","Niaga, Sénégal","https://images.coinafrique.com/thumb_3756000_uploaded_image1_1656022842.jpg"
"1772096815-821","https://sn.coinafrique.com/categorie/moutons?page=5","Prix sur demande","Mouton","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3755782_uploaded_image1_1656010105.jpg"
"1772096815-822","https://sn.coinafrique.com/categorie/moutons?page=5","3 500 000CFA","Mouton","Kaolack, Sénégal","https://images.coinafrique.com/thumb_3754057_uploaded_image1_1655926556.jpg"
"1772096815-823","https://sn.coinafrique.com/categorie/moutons?page=5","300 000CFA","Mouton","Bambey, Sénégal","https://images.coinafrique.com/thumb_3752760_uploaded_image1_1655859669.jpg"
"1772096815-824","https://sn.coinafrique.com/categorie/moutons?page=5","220 000CFA","Mouton","Pikine, Sénégal","https://images.coinafrique.com/thumb_3752267_uploaded_image1_1655828753.jpg"
"1772096815-825","https://sn.coinafrique.com/categorie/moutons?page=5","Prix sur demande","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3751377_uploaded_image1_1655780988.jpg"
"1772096815-826","https://sn.coinafrique.com/categorie/moutons?page=5","95 000CFA","Mouton","Pikine, Sénégal","https://images.coinafrique.com/thumb_3751345_uploaded_image1_1655773668.jpg"
"1772096815-827","https://sn.coinafrique.com/categorie/moutons?page=5","120 000CFA","Mouton","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3750310_uploaded_image3_1655725970.jpeg"
"1772096815-828","https://sn.coinafrique.com/categorie/moutons?page=5","Prix sur demande","Moutons","Thies, Sénégal","https://images.coinafrique.com/thumb_3749788_uploaded_image1_1655680825.jpg"
"1772096815-829","https://sn.coinafrique.com/categorie/moutons?page=5","Prix sur demande","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3749558_uploaded_image1_1655667042.jpg"
"1772096815-830","https://sn.coinafrique.com/categorie/moutons?page=5","250 000CFA","Mouton","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3749119_uploaded_image1_1655641651.jpg"
"1772096815-831","https://sn.coinafrique.com/categorie/moutons?page=5","270 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_3748949_uploaded_image1_1655629143.jpg"
"1772096815-832","https://sn.coinafrique.com/categorie/moutons?page=5","Prix sur demande","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_3748118_uploaded_image1_1655559722.jpg"
"1772096815-833","https://sn.coinafrique.com/categorie/moutons?page=5","200 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_3748117_uploaded_image1_1655559635.jpg"
"1772096815-834","https://sn.coinafrique.com/categorie/moutons?page=5","350 000CFA","Femelle Ladoum","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3748069_uploaded_image1_1655556870.jpg"
"1772096815-835","https://sn.coinafrique.com/categorie/moutons?page=5","100 000CFA","Mouton","Pikine, Sénégal","https://images.coinafrique.com/thumb_3747590_uploaded_image1_1655508526.jpg"
"1772096815-836","https://sn.coinafrique.com/categorie/moutons?page=5","310 000CFA","Mouton","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3745653_uploaded_image1_1655401105.jpg"
"1772096815-837","https://sn.coinafrique.com/categorie/moutons?page=5","170 000CFA","Moutons","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3743769_uploaded_image1_1655302413.jpg"
"1772096815-838","https://sn.coinafrique.com/categorie/moutons?page=5","900 000CFA","Mouton","Louga, Sénégal","https://images.coinafrique.com/thumb_3742816_uploaded_image1_1655253314.jpg"
"1772096815-839","https://sn.coinafrique.com/categorie/moutons?page=5","300 000CFA","Mouton","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3742320_uploaded_image1_1655230625.jpg"
"1772096815-840","https://sn.coinafrique.com/categorie/moutons?page=5","Prix sur demande","Femelle ladoum","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3742313_uploaded_image1_1655230254.jpg"
"1772096815-841","https://sn.coinafrique.com/categorie/moutons?page=5","Prix sur demande","Mouton","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3741915_uploaded_image1_1655216695.jpg"
"1772096815-842","https://sn.coinafrique.com/categorie/moutons?page=5","160 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_3736702_uploaded_image1_1654894182.jpg"
"1772096815-843","https://sn.coinafrique.com/categorie/moutons?page=5","250 000CFA","Mouton","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3735519_uploaded_image1_1654848015.jpg"
"1772096815-844","https://sn.coinafrique.com/categorie/moutons?page=5","Prix sur demande","Mouton","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3693607_uploaded_image1_1652395699.jpg"
"1772096815-845","https://sn.coinafrique.com/categorie/moutons?page=5","300 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_3732948_uploaded_image1_1654702182.jpg"
"1772096815-846","https://sn.coinafrique.com/categorie/moutons?page=5","225 000CFA","Moutons","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3732631_uploaded_image1_1654692495.jpg"
"1772096815-847","https://sn.coinafrique.com/categorie/moutons?page=5","225 000CFA","Moutons","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3732578_uploaded_image1_1654691530.jpg"
"1772096815-848","https://sn.coinafrique.com/categorie/moutons?page=5","Prix sur demande","Mouton ladoum","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3732517_uploaded_image1_1654690342.jpg"
"1772096815-849","https://sn.coinafrique.com/categorie/moutons?page=5","400 000CFA","Mouton","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3731518_uploaded_image1_1654628492.jpg"
"1772096815-850","https://sn.coinafrique.com/categorie/moutons?page=5","180 000CFA","Moutons","Niaga, Sénégal","https://images.coinafrique.com/thumb_3731483_uploaded_image1_1654627467.jpg"
"1772096815-851","https://sn.coinafrique.com/categorie/moutons?page=5","410 000CFA","Mouton","Matam, Sénégal","https://images.coinafrique.com/thumb_3731236_uploaded_image1_1654619695.jpg"
"1772096815-852","https://sn.coinafrique.com/categorie/moutons?page=5","Prix sur demande","Mouton","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3730594_uploaded_image1_1654600180.jpg"
"1772096815-853","https://sn.coinafrique.com/categorie/moutons?page=5","350 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_3730353_uploaded_image1_1654593285.jpg"
"1772096815-854","https://sn.coinafrique.com/categorie/moutons?page=5","250 000CFA","Mouton","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3729734_uploaded_image1_1654542988.jpg"
"1772096815-855","https://sn.coinafrique.com/categorie/moutons?page=5","250 000CFA","Mouton","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3729535_uploaded_image1_1654533690.jpg"
"1772096815-856","https://sn.coinafrique.com/categorie/moutons?page=5","180 000CFA","Mouton","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3729435_uploaded_image1_1654530658.jpg"
"1772096815-857","https://sn.coinafrique.com/categorie/moutons?page=5","275 000CFA","Mouton azawad","Tambacounda, Sénégal","https://images.coinafrique.com/thumb_3726130_uploaded_image1_1654328145.jpg"
"1772096815-858","https://sn.coinafrique.com/categorie/moutons?page=5","165 000CFA","Moutons","Dakar, Sénégal","https://images.coinafrique.com/thumb_3726012_uploaded_image1_1654307200.jpg"
"1772096815-859","https://sn.coinafrique.com/categorie/moutons?page=5","Prix sur demande","Mouton","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3725954_uploaded_image1_1654300621.jpg"
"1772096815-860","https://sn.coinafrique.com/categorie/moutons?page=5","1 700 000CFA","Moutons","Mbour, Sénégal","https://images.coinafrique.com/thumb_3725800_uploaded_image1_1654289692.jpg"
"1772096815-861","https://sn.coinafrique.com/categorie/moutons?page=5","160 000CFA","Mouton","Dakar, Sénégal","https://images.coinafrique.com/thumb_3722202_uploaded_image1_1654130918.jpg"
